Name,geometry
Mombasa,"list(list(c(39.682495117, 39.682922363, 39.6813220240001, 39.680725098, 39.6818645660001, 39.682495117, 39.6820918430001, 39.6802978520001, 39.680489031, 39.681274414, 39.68170166, 39.681694685, 39.6795185350001, 39.679504395, 39.6794365760001, 39.6766967770001, 39.6743164060001, 39.6724853520001, 39.6662268160001, 39.664916992, 39.6640435030001, 39.6622924800001, 39.6652832030001, 39.6701049800001, 39.673706055, 39.6732788090001, 39.6743164060001, 39.6732788090001, 39.6721191410001, 39.670471191, 
39.6687011720001, 39.6665039060001, 39.663696289, 39.6627197270001, 39.66027832, 39.658508301, 39.656311035, 39.6547241210001, 39.653930664, 39.651916504, 39.6503295900001, 39.6486816410001, 39.64630127, 39.643920898, 39.6403755900001, 39.6403198240001, 39.6334838870001, 39.6268920900001, 39.6269574460001, 39.6293236280001, 39.630559158, 39.6305973560001, 39.63067627, 39.631713867, 39.6320800780001, 39.632440742, 39.6328059530001, 39.632873535, 39.633205231, 39.6367187500001, 39.636943827, 39.6378578160001, 
39.6378784180001, 39.6333007810001, 39.6317943, 39.6312866210001, 39.6310393100001, 39.6298084000001, 39.629699707, 39.629276394, 39.627075195, 39.621887207, 39.61535109, 39.61529541, 39.6147256780001, 39.612517331, 39.611694336, 39.6095088910001, 39.608236139, 39.6080932620001, 39.608029005, 39.6079476690001, 39.6066894530001, 39.6065850150001, 39.6065198320001, 39.604788023, 39.6046752930001, 39.6042957230001, 39.6035788660001, 39.6010742190001, 39.5990139630001, 39.5988769530001, 39.5998897810001, 
39.6000976560001, 39.6001106480001, 39.6001610820001, 39.6002807620001, 39.598693848, 39.596851735, 39.596767829, 39.596496582, 39.5963835430001, 39.591918945, 39.5900041680001, 39.5877956850001, 39.587280273, 39.587253038, 39.583640818, 39.5834960940001, 39.583425719, 39.58052058, 39.580486857, 39.5800781250001, 39.5759277340001, 39.5761103720001, 39.5761147760001, 39.5781250000001, 39.583129883, 39.584289551, 39.5847131450001, 39.5847167970001, 39.5845789730001, 39.584106445, 39.5822753910001, 
39.5800781250001, 39.578918457, 39.578674316, 39.578674316, 39.578674316, 39.578674316, 39.578918457, 39.578918457, 39.578918457, 39.578918457, 39.578918457, 39.578918457, 39.578918457, 39.5791015620001, 39.5800781250001, 39.580871582, 39.5808306820001, 39.580469685, 39.5801198290001, 39.5800974730001, 39.5800781250001, 39.580069408, 39.5789794900001, 39.5778808590001, 39.575073242, 39.574508151, 39.5721865610001, 39.57208252, 39.5720418270001, 39.569976475, 39.568481445, 39.56451416, 39.5625000000001, 
39.5631103520001, 39.5637207030001, 39.5645117350001, 39.5651989240001, 39.565307617, 39.5673217770001, 39.5682983400001, 39.56840964, 39.568481445, 39.56907232, 39.5690917970001, 39.5690988040001, 39.5704956050001, 39.5715186960001, 39.572557289, 39.5732749760001, 39.5739026190001, 39.574074212, 39.5740742880001, 39.57409668, 39.5738973040001, 39.573764511, 39.5736889140001, 39.572975323, 39.569885254, 39.569702148, 39.5712196540001, 39.5717501010001, 39.571985822, 39.57232666, 39.57566374, 39.5783081050001, 
39.5817697750001, 39.582482342, 39.5827026370001, 39.5836791990001, 39.5857276630001, 39.5869140620001, 39.590991682, 39.592102051, 39.5949096680001, 39.595271935, 39.596933081, 39.5971069340001, 39.600502992, 39.6005249020001, 39.601152787, 39.6018073910001, 39.6038732710001, 39.603881836, 39.6045885730001, 39.6066894530001, 39.6067191160001, 39.6080932620001, 39.6082216400001, 39.608404793, 39.6088687590001, 39.6098106650001, 39.609883806, 39.6121711380001, 39.6122021200001, 39.6124877930001, 39.6132726440001, 
39.6154820950001, 39.616088867, 39.6189404990001, 39.6191911330001, 39.619689941, 39.6223144530001, 39.6228004760001, 39.6267089840001, 39.63067627, 39.63145984, 39.637512207, 39.6391029230001, 39.640686035, 39.6442871090001, 39.6484768650001, 39.649291992, 39.649032692, 39.648498535, 39.647109293, 39.6464843750001, 39.646535607, 39.646903776, 39.6469116210001, 39.6470886480001, 39.6500123280001, 39.6503295900001, 39.6530761720001, 39.6529961580001, 39.652604776, 39.6517061330001, 39.650257416, 39.6502101290001, 
39.6500854490001, 39.6497471010001, 39.6497430790001, 39.6496229100001, 39.6495082530001, 39.649475098, 39.649646987, 39.6497700940001, 39.6498949960001, 39.6499023440001, 39.649891036, 39.649357481, 39.6493189560001, 39.6484285060001, 39.647435332, 39.646118164, 39.64599444, 39.644106676, 39.643719984, 39.6432877300001, 39.6427163180001, 39.6426573850001, 39.6425170900001, 39.6425170900001, 39.6425170900001, 39.642590146, 39.646678213, 39.6469111170001, 39.6469116210001, 39.64691292, 39.648347776, 
39.6500854490001, 39.6533203120001, 39.65612793, 39.671744512, 39.6723022460001, 39.6726257940001, 39.676330566, 39.6810913090001, 39.6811826220001, 39.6847905020001, 39.6854858400001, 39.6887207030001, 39.6890631580001, 39.689473471, 39.69152832, 39.694885254, 39.6987304690001, 39.6989135740001, 39.6978759770001, 39.6975097660001, 39.698303223, 39.700317383, 39.702270508, 39.7053222660001, 39.708312988, 39.7111206050001, 39.7142944340001, 39.7177124020001, 39.7219238280001, 39.726928711, 39.7310791020001, 
39.73449707, 39.7387084960001, 39.7409057620001, 39.7443237300001, 39.7470703120001, 39.750305176, 39.753723145, 39.7575073240001, 39.7614746090001, 39.7606811520001, 39.758117676, 39.7553100590001, 39.7518920900001, 39.7495117190001, 39.7467041020001, 39.7429199220001, 39.74029541, 39.7374877930001, 39.734680176, 39.7318725590001, 39.7308959960001, 39.7263183590001, 39.7263183590001, 39.7263183590001, 39.7263183590001, 39.727905273, 39.730102539, 39.727905273, 39.724914551, 39.7229003910001, 39.72052002, 
39.7185058590001, 39.7164916990001, 39.7142944340001, 39.7120971680001, 39.710510254, 39.7072753910001, 39.704711914, 39.702514648, 39.698303223, 39.694885254, 39.6909179690001, 39.686096191, 39.682495117, -4.05828857399996, -4.05578613299997, -4.05507487099993, -4.05480956999997, -4.05704921499995, -4.05828857399996, -4.05857982799995, -4.05987548799993, -4.06056851199997, -4.06341552699996, -4.06750488299997, -4.06751476399995, -4.07059764399997, -4.07061767599993, -4.07063684199994, -4.07141113299997, 
-4.07287597699997, -4.07580566399997, -4.07646180099994, -4.07659912099996, -4.07763511999997, -4.07971191399997, -4.08038330099993, -4.08068847699997, -4.08190917999997, -4.08612060499996, -4.08972167999997, -4.09368896499996, -4.09649658199993, -4.09942626999998, -4.10278320299994, -4.10620117199994, -4.10998535199997, -4.11370849599996, -4.11749267599993, -4.12060546899994, -4.12402343799994, -4.12689208999996, -4.13031005899995, -4.13568115199996, -4.13970947299993, -4.14239501999998, -4.14678955099993, 
-4.15118408199993, -4.15100381299993, -4.15100097699997, -4.14660644499997, -4.14221191399997, -4.14207909399994, -4.13727040199996, -4.13475948699994, -4.13468185899995, -4.13452148399995, -4.13079833999996, -4.12701415999993, -4.12573796499993, -4.12444567799997, -4.12420654299996, -4.12400647299995, -4.12188720699993, -4.12127120699995, -4.11876976199994, -4.11871337899993, -4.11712646499996, -4.11516347399993, -4.11450195299994, -4.11401684299994, -4.11160236599994, -4.11138915999993, -4.11085755699997, 
-4.10809326199995, -4.10260009799993, -4.09576138299997, -4.09570312499994, -4.09505614099993, -4.09254835699994, -4.09161376999998, -4.08894678499996, -4.08739359699996, -4.08721923799993, -4.08745670899998, -4.08775729699994, -4.09240722699997, -4.09258761899997, -4.09270020699995, -4.09569151499994, -4.09588622999996, -4.09604706499994, -4.09635081799996, -4.09741210899995, -4.10021634599997, -4.10040283199993, -4.10303618599994, -4.10357665999993, -4.10387547999994, -4.10503544399995, -4.10778808599997, 
-4.11059570299994, -4.11269366499994, -4.11278922399993, -4.11309814499998, -4.11311321699998, -4.11370849599996, -4.11511938399997, -4.11674668799998, -4.11712646499996, -4.11712558599993, -4.11700906299995, -4.11700439499998, -4.11704586599996, -4.11875782299995, -4.11877769499995, -4.11901855499997, -4.11981201199995, -4.11955327399994, -4.11954703599997, -4.11669921899994, -4.10998535199997, -4.10620117199994, -4.10214676799995, -4.10211181599993, -4.10118839899997, -4.09802246099997, -4.09399414099994, 
-4.09112548799993, -4.08679199199997, -4.08288574199997, -4.07928466799996, -4.07867431599993, -4.07818603499993, -4.07080078099995, -4.06457519499997, -4.05841064499998, -4.05297851599994, -4.05267333999996, -4.05261230499997, -4.04571533199993, -4.04229736299993, -4.03942871099997, -4.03601074199997, -4.03589748099995, -4.03489779799997, -4.03392896599996, -4.03386705599996, -4.03381347699997, -4.03380040099995, -4.03216552399994, -4.03051757799994, -4.02801513699995, -4.02759996799995, -4.02589430899997, 
-4.02581787099996, -4.02579373099996, -4.02456852299997, -4.02368164099994, -4.02191162099996, -4.01959228499993, -4.01660156299994, -4.01318359399994, -4.01184492399994, -4.01068198899998, -4.01049804699994, -4.00842285199997, -4.00469970899996, -4.00210269299993, -4.00042724599996, -3.99546390099994, -3.99530029299996, -3.99528292799994, -3.99182128899997, -3.98934159499993, -3.98682432699997, -3.98508484899997, -3.98356361399993, -3.98314771899993, -3.98314753399995, -3.98309326199995, -3.98293144999997, 
-3.98282367599995, -3.98276232199993, -3.98218317499993, -3.97967529299996, -3.97528076199995, -3.97425732699998, -3.97389958399998, -3.97374060899995, -3.97351074199997, -3.97238703199997, -3.97149658199993, -3.97024653499994, -3.96998921899996, -3.96990966799996, -3.96539306599993, -3.96342190299993, -3.96228027299998, -3.95820265399993, -3.95709228499993, -3.95440673799993, -3.95401428299994, -3.95221470799993, -3.95202636699997, -3.95081348899993, -3.95080566399997, -3.95134221999996, -3.95190160899995, 
-3.95366699699997, -3.95367431599993, -3.95405841199994, -3.95520019499997, -3.95525951999997, -3.95800781299994, -3.95801316199993, -3.95802079299995, -3.95804012499997, -3.95807937099994, -3.95808241899994, -3.95817772399994, -3.95817901499993, -3.95819091799996, -3.95811110299996, -3.95788641299993, -3.95782470699993, -3.95685805199997, -3.95677309099995, -3.95660400399993, -3.95898437499994, -3.95942989599996, -3.96301269499997, -3.96228027299998, -3.96189548399997, -3.95892333999996, -3.95825034399996, 
-3.95758056599993, -3.95782470699993, -3.95823346299994, -3.95831298799993, -3.95745530499994, -3.95568847699997, -3.95396244799997, -3.95318603499993, -3.95273226699993, -3.94947133899996, -3.94940185499996, -3.94927224599996, -3.94713169499994, -3.94689941399997, -3.94512939499998, -3.94506244499996, -3.94473496199993, -3.94398303599996, -3.94277084399994, -3.94273127699995, -3.94262695299994, -3.94073220199994, -3.94070967799996, -3.94003673299994, -3.93939465299997, -3.93920898399995, -3.93771109199997, 
-3.93663830499997, -3.93554987499994, -3.93548583999996, -3.93548255699994, -3.93532765399993, -3.93531646899993, -3.93505795099998, -3.93476960999993, -3.93438720699993, -3.93425719199996, -3.93227343899997, -3.93186708499996, -3.93141285199994, -3.93081238499997, -3.93075045499995, -3.93060302699996, -3.92584228599998, -3.92578124999994, -3.92574675099996, -3.92381627499998, -3.92370629299995, -3.92370605499997, -3.92370572999994, -3.92334701599998, -3.92291259799993, -3.92248535199997, -3.92199706999997, 
-3.92028808599997, -3.92022705099993, -3.92035450899994, -3.92181396499996, -3.92230224599996, -3.92231873299994, -3.92297015599996, -3.92309570299994, -3.92340087899993, -3.92326687499997, -3.92310631799995, -3.92230224599996, -3.92022705099993, -3.92071533199993, -3.92639160199997, -3.93072509799993, -3.93371581999997, -3.93701171899994, -3.94049072299993, -3.94317626999998, -3.94458007799994, -3.94610595699993, -3.94818115199996, -3.95019531299994, -3.95129394499997, -3.95202636699997, -3.95251464799998, 
-3.95318603499993, -3.94970703099995, -3.95111083999996, -3.95330810499996, -3.95532226599994, -3.95581054699994, -3.95690917999997, -3.95751953099995, -3.95709228499993, -3.95867919899996, -3.96160888699995, -3.96337890599995, -3.96569824199997, -3.96911621099997, -3.97338867199994, -3.97717285199997, -3.98120117199994, -3.98431396499996, -3.98730468799994, -3.99121093799994, -3.99847412099996, -4.00299072299993, -4.00561523399995, -4.00590348399993, -4.00591730699995, -4.00982665999993, -4.01342773399995, 
-4.01739501999998, -4.02111816399997, -4.02209472699997, -4.02447509799993, -4.02770996099997, -4.03082275399993, -4.03442382799994, -4.03790283199993, -4.04071044899996, -4.04400634799993, -4.04797363299997, -4.05218505899995, -4.05560302699996, -4.05889892599993, -4.06060790999993, -4.06127929699994, -4.06091308599997, -4.05828857399996), c(39.6798727990001, 39.679504395, 39.678100586, 39.6796875000001, 39.6807091790001, 39.6810913090001, 39.6798727990001, -4.04621890899995, -4.04522705099993, 
-4.04931640599995, -4.05267333999996, -4.05036345699995, -4.04949951199995, -4.04621890899995)))"
